date,open,high,low,close,volume,rsi_14,sma_20,sma_50,ema_12,ema_26,ema_20,ema_50,ema_100,ema_200,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,atr,supertrend,supertrend_dir,volume_sma_20,volume_ratio,symbol,token,ema50,ema200,ema_alignment,stop_loss,target_1,target_2,risk_pct,reward_1_pct,reward_2_pct,rr_ratio_1,rr_ratio_2,scan_date,strategy
2026-01-30 00:00:00+05:30,1713.2,1713.2,1683.0,1695.6,4448681,62.821185107498685,1675.86,1659.594,1698.0236302856006,1678.4676826547764,1686.0092871466566,1650.6195774340868,1610.5283348915877,1569.6687398678027,19.55594763082422,17.0548566415417,2.5010909892825204,1747.928108137564,1675.86,1603.7918918624357,34.90714285714288,,1.0,2784652.75,1.597571187287176,HCLTECH,1850625,1650.6195774340868,1569.6687398678027,5.157192438775437,1625.7857142857142,1765.4142857142856,1800.3214285714284,4.117379435850772,4.117379435850772,6.176069153776158,1.0,1.5,2026-02-07,Golden Crossover
2026-01-02 00:00:00+05:30,991.15,1003.2,988.8,1001.6,11751459,50.088652482269524,993.7425000000001,995.1009999999999,993.496999332686,993.6795555691564,993.6641614500489,992.1512475729297,987.3542870871379,977.1585713452796,-0.1825562364704183,-0.6635420768224107,0.48098584035199243,1006.892055725933,993.7425000000001,980.5929442740671,10.610714285714275,,1.0,15052875.95,0.7806786582865582,HDFCBANK,341249,992.1512475729297,977.1585713452796,1.5343135359299276,980.3785714285715,1022.8214285714286,1033.432142857143,2.1187528525787274,2.1187528525787274,3.1781292788681017,1.0,1.500000000000005,2026-02-07,Golden Crossover
2026-02-06 00:00:00+05:30,5772.0,5841.0,5715.5,5753.5,770475,49.59349593495935,5629.1,5821.98,5673.851582097375,5687.576100976045,5675.302342181801,5704.935274071799,5565.541843731575,5185.410596698981,-13.724518878670096,-51.043976146486884,37.31945726781679,5903.262379852333,5629.1,5354.937620147668,177.21428571428572,,1.0,458478.55,1.6805039188856272,HEROMOTOCO,345089,5704.935274071799,5185.410596698981,10.018968945362703,5399.071428571428,6107.928571428572,6285.142857142857,6.160225452829956,6.160225452829956,9.240338179244926,1.0,1.4999999999999987,2026-02-07,Golden Crossover
2026-01-30 00:00:00+05:30,1000.0,1000.0,955.55,962.6,11977092,61.60696615871759,941.655,874.4990000000001,958.6893017763366,928.4488532269593,940.4980157690211,890.7064604511681,838.0029381524198,775.0074014426426,30.240448549377334,27.748123689950003,2.492324859427331,1002.2832885163456,941.655,881.0267114836544,28.153571428571418,,1.0,7110348.6,1.6844591838999288,HINDALCO,348929,890.7064604511681,775.0074014426426,14.928768266361942,906.2928571428572,1018.9071428571428,1047.0607142857143,5.849485025674508,5.849485025674508,8.774227538511768,1.0,1.5000000000000009,2026-02-07,Golden Crossover
2025-10-23 00:00:00+05:30,2601.0,2667.2,2596.1,2601.6,3386744,63.017515923566876,2538.2799999999997,2577.56,2561.713062696969,2556.193881949811,2556.5603447830267,2546.725503252404,2508.0388875148537,2457.313547452988,5.519180747157861,-6.137112818306193,11.656293565464054,2609.468958339575,2538.2799999999997,2467.0910416604247,40.571428571428505,,1.0,1412458.8,2.3977648055999934,HINDUNILVR,356865,2546.725503252404,2457.313547452988,3.6386059032674765,2520.457142857143,2682.742857142857,2723.3142857142852,3.118959761026172,3.118959761026172,4.678439641539258,1.0,1.5,2026-02-07,Golden Crossover
2025-10-17 00:00:00+05:30,1412.0,1439.6,1410.9,1436.6,17037215,79.5245398773007,1381.565,1404.2079999999999,1394.0208265301412,1393.0665610265905,1391.6459372166787,1402.1020564505095,1408.3439560648012,1400.1597966065956,0.9542655035506868,-7.372204211643174,8.326469715193861,1425.6412628562045,1381.565,1337.4887371437956,17.7714285714286,,1.0,13527008.2,1.2594961685615007,ICICIBANK,1270529,1402.1020564505095,1400.1597966065956,0.1387170127739095,1401.0571428571427,1472.142857142857,1489.9142857142856,2.4740955828245306,2.4740955828245306,3.7111433742367876,1.0,1.4999999999999967,2026-02-07,Golden Crossover
2026-01-21 00:00:00+05:30,908.0,919.15,891.45,907.15,3567143,60.257941246716015,891.9975000000001,864.945,910.4721873552198,889.7042286620263,897.8110060402328,864.8015994681189,836.6601583146673,811.3656230252254,20.767958693193577,19.75633219952888,1.0116264936646964,961.9938042257409,891.9975000000001,822.0011957742593,27.50714285714286,,1.0,4650223.0,0.7670907395193736,INDUSINDBK,1346049,864.8015994681189,811.3656230252254,6.585930550477872,852.1357142857142,962.1642857142857,989.6714285714286,6.064519177014357,6.064519177014357,9.096778765521535,1.0,1.5,2026-02-07,Golden Crossover
2026-01-29 00:00:00+05:30,1658.0,1666.5,1642.1,1659.5,4749582,54.54545454545455,1639.6299999999999,1611.6759999999997,1656.0598485425437,1639.384626952411,1646.405634906442,1612.710656732383,1577.5801884234886,1542.36161924739,16.67522159013265,15.56249754092035,1.1127240492123,1701.8413579069938,1639.6299999999999,1577.418642093006,31.635714285714307,,1.0,6708867.55,0.7079558456926162,INFY,408065,1612.710656732383,1542.36161924739,4.561124745785653,1596.2285714285713,1722.7714285714287,1754.4071428571428,3.8126802393147767,3.8126802393147767,5.719020358972151,1.0,1.4999999999999962,2026-02-07,Golden Crossover
2025-05-27 00:00:00+05:30,433.8,435.1,422.0,425.0,26986022,51.95936139332365,423.28000000000003,,424.84624874032215,422.2950881029055,423.31892482990554,419.31931156865824,416.3952227540441,414.34585068685135,2.5511606374166718,2.3592770245146166,0.19188361290205513,432.6673038559648,423.28000000000003,413.89269614403526,8.667857142857136,,1.0,13645750.7,1.9776135877962362,ITC,424961,419.31931156865824,414.34585068685135,1.2003163235646013,407.6642857142857,442.3357142857143,451.0035714285714,4.078991596638656,4.078991596638656,6.11848739495797,1.0,1.4999999999999967,2026-02-07,Golden Crossover
2026-02-03 00:00:00+05:30,1225.0,1244.7,1212.8,1229.4,2093172,60.99442777539652,1189.825,1151.0839999999998,1201.408155275538,1182.7261242158936,1189.6886172025906,1165.9566393493149,1142.823849739726,1107.26959242592,18.682031059644487,17.08617430486036,1.5958567547841263,1236.9188089572906,1189.825,1142.7311910427095,32.24285714285715,,1.0,1853610.0,1.1292407788046028,JSWSTEEL,3001089,1165.9566393493149,1107.26959242592,5.300158816320163,1164.9142857142858,1293.8857142857144,1326.1285714285716,5.245299681610075,5.245299681610075,7.867949522415121,1.0,1.5000000000000016,2026-02-07,Golden Crossover
2026-02-06 00:00:00+05:30,411.0,424.65,410.3,422.35,21228778,46.50269023827828,417.755,426.08600000000007,415.1591302382997,419.1782925117941,417.6470817778589,421.8942049030672,421.8830019047603,421.3987749241062,-4.0191622734943735,-4.342535573392069,0.32337329989769525,432.4479951086633,417.755,403.0620048913367,10.739285714285712,,1.0,18630336.85,1.139473653692955,KOTAKBANK,492033,421.8942049030672,421.3987749241062,0.11756796849972473,400.8714285714286,443.8285714285714,454.5678571428572,5.085491045003291,5.085491045003291,7.628236567504949,1.0,1.5000000000000024,2026-02-07,Golden Crossover
2026-02-06 00:00:00+05:30,4055.0,4078.0,4042.3,4068.1,1630836,62.54586865747183,3903.8899999999994,3998.3059999999996,3967.6134577336097,3957.64174283018,3955.8017207775015,3957.9734409625516,3899.951617162183,3764.4735708406106,9.971714903429529,-23.12201503976666,33.09372994319619,4127.81703604899,3903.8899999999994,3679.9629639510085,103.36428571428574,,1.0,2303676.7,0.707927462217246,LT,2939649,3957.9734409625516,3764.4735708406106,5.140157487643945,3861.3714285714286,4274.828571428571,4378.192857142857,5.081698370948877,5.081698370948877,7.622547556423322,1.0,1.500000000000001,2026-02-07,Golden Crossover
2026-01-12 00:00:00+05:30,3675.3,3717.0,3598.8,3682.0,1665237,58.067704472448746,3673.3300000000004,3677.0019999999995,3707.855612748124,3688.536276232018,3695.8304708993287,3655.9147893513546,3556.850517878297,3358.4941225298253,19.319336516105977,18.641754366184514,0.6775821499214629,3818.0570112642604,3673.3300000000004,3528.6029887357404,67.12142857142862,,1.0,1445713.5,1.151844400705949,M&M,519937,3655.9147893513546,3358.4941225298253,8.855774521870941,3547.7571428571428,3816.2428571428572,3883.364285714286,3.645922247225889,3.645922247225889,5.468883370838834,1.0,1.5000000000000002,2026-02-07,Golden Crossover
2026-01-08 00:00:00+05:30,16808.0,16808.0,16541.0,16664.0,238421,58.206761391474764,16634.35,16192.2,16773.027081383745,16564.67942898468,16646.47164481533,16281.213152853035,15639.582100892854,14614.916171048819,208.34765239906483,202.503252578428,5.8443998206368235,17168.27973123329,16634.35,16100.420268766704,268.7857142857143,,1.0,309558.3,0.7701974070797004,MARUTI,2815745,16281.213152853035,14614.916171048819,11.401344778870785,16126.42857142857,17201.571428571428,17470.35714285714,3.22594472258419,3.2259447225841784,4.838917083876268,0.9999999999999964,1.4999999999999947,2026-02-07,Golden Crossover
2026-01-19 00:00:00+05:30,1306.0,1320.3,1305.5,1315.6,867546,62.412831241283,1291.6100000000001,1269.16,1304.5241185339776,1288.1113692754782,1294.1623068390304,1271.1866664571755,1248.0623594146819,1224.921244353886,16.41274925849939,15.052595822225616,1.360153436273773,1340.5159634723352,1291.6100000000001,1242.704036527665,22.08571428571429,,1.0,1048637.35,0.8273079344351028,NESTLEIND,4598529,1271.1866664571755,1224.921244353886,3.777011976610238,1271.4285714285713,1359.7714285714285,1381.8571428571427,3.357512053164228,3.357512053164228,5.036268079746333,1.0,1.4999999999999973,2026-02-07,Golden Crossover
2026-02-05 00:00:00+05:30,369.75,370.7,365.0,367.0,18789794,63.812709030100315,347.2975,335.46299999999997,353.7966431953566,346.6594069771545,349.21156719238087,340.8519183636014,337.8831074337004,340.04966245805736,7.1372362182020765,5.341980286887912,1.7952559313141645,366.51025549431165,347.2975,328.0847445056884,10.507142857142851,,1.0,12536719.1,1.4987808094065058,NTPC,2977281,340.8519183636014,340.04966245805736,0.23592315891299617,345.9857142857143,388.0142857142857,398.52142857142854,5.725963409887106,5.725963409887106,8.588945114830667,1.0,1.5000000000000013,2026-02-07,Golden Crossover
2026-02-05 00:00:00+05:30,268.0,270.45,266.0,269.2,15268335,64.03721167325094,250.9015,243.41119999999998,258.38830026449955,251.64786745291192,253.9299162257866,246.9486715050394,243.0975309584893,239.2948799889344,6.740432811587624,5.2316270859359095,1.5088057256517144,276.7885195271681,250.9015,225.0144804728319,9.315000000000001,,1.0,19918505.7,0.76654018278088,ONGC,633601,246.9486715050394,239.2948799889344,3.1984769237264636,250.57,287.83,297.145,6.920505200594353,6.920505200594353,10.380757800891528,1.0,1.4999999999999998,2026-02-07,Golden Crossover
2026-01-05 00:00:00+05:30,1593.0,1611.8,1575.3,1578.1,8704973,57.23727693324515,1556.425,1532.844,1565.629654323785,1552.5648991350674,1558.4275221630514,1527.0470023287303,1486.431824177997,1432.0206848438932,13.064755188717527,12.355425535630763,0.7093296530867637,1589.747720240239,1556.425,1523.102279759761,19.60000000000004,,1.0,7842245.05,1.1100103279736202,RELIANCE,738561,1527.0470023287303,1432.0206848438932,6.635820172890597,1538.8999999999999,1617.3,1636.9,2.483999746530641,2.483999746530641,3.7259996197959686,1.0,1.5000000000000027,2026-02-07,Golden Crossover
2026-01-16 00:00:00+05:30,2062.0,2097.2,2061.9,2081.0,753887,62.72092067406498,2050.385,2022.928,2068.611437002394,2047.4760349237572,2056.200474532912,2013.2731757500176,1952.3853875708398,1863.4673886794728,21.135402078636616,20.394880154357125,0.7405219242794914,2114.0266373139534,2050.385,1986.7433626860472,33.87142857142859,,1.0,724828.55,1.0400901013074058,SBILIFE,5582849,2013.2731757500176,1863.4673886794728,8.039088206244548,2013.2571428571428,2148.7428571428572,2182.614285714286,3.255303082309334,3.255303082309334,4.882954623464002,1.0,1.5000000000000002,2026-02-07,Golden Crossover
2026-02-05 00:00:00+05:30,1068.2,1081.0,1067.5,1073.5,9551567,57.28631480616537,1040.3425,1000.702,1051.0516417437452,1032.50682861261,1040.1176637668768,1006.0107369122559,961.4806794595465,904.9674667118313,18.544813131135243,18.132164181352245,0.41264894978299793,1087.2151188167036,1040.3425,993.4698811832964,29.567857142857115,,1.0,10338377.75,0.9238941767241964,SBIN,779521,1006.0107369122559,904.9674667118313,11.165403610315613,1014.3642857142858,1132.6357142857141,1162.2035714285714,5.508683212455915,5.508683212455904,8.263024818683878,0.9999999999999981,1.500000000000001,2026-02-07,Golden Crossover
2026-01-08 00:00:00+05:30,1766.0,1778.6,1757.7,1760.7,1910656,54.43645083932854,1754.1799999999998,1757.42,1749.3821046258688,1753.3071448871947,1752.4301039573513,1743.9601616727975,1721.1678243635506,1706.098974699764,-3.9250402613258757,-6.179633021183237,2.2545927598573616,1814.6165731028882,1754.1799999999998,1693.7434268971115,25.4571428571428,,1.0,1844269.75,1.0359959544963528,SUNPHARMA,857857,1743.9601616727975,1706.098974699764,2.219167090215044,1709.7857142857144,1811.6142857142856,1837.0714285714284,2.8917070321057303,2.8917070321057303,4.337560548158596,1.0,1.5,2026-02-07,Golden Crossover
2026-01-07 00:00:00+05:30,1216.4,1220.9,1205.3,1212.6,1021615,60.608020698576986,1176.6150000000002,1170.976,1187.4757370700079,1178.0680913778804,1181.3063068548988,1167.476584219675,1150.0521682793185,1132.779947449377,9.407645692127517,6.427020456356939,2.980625235770578,1214.8888209278973,1176.6150000000002,1138.3411790721032,20.47857142857145,,1.0,979956.85,1.0425101880761383,TATACONSUM,878593,1167.476584219675,1132.779947449377,3.062963539248967,1171.642857142857,1253.5571428571427,1274.0357142857142,3.3776301218161637,3.3776301218161637,5.066445182724255,1.0,1.5000000000000029,2026-02-07,Golden Crossover
2026-02-05 00:00:00+05:30,193.0,198.41,191.52,197.76,31293689,58.55274941787569,188.815,178.43480000000002,191.77105606520567,187.32001599390767,189.1074773170439,182.3288253054057,176.14079115422095,167.014956400998,4.451040071297996,4.307854665515997,0.143185405781999,200.90347123676602,188.815,176.72652876323397,6.510714285714282,,1.0,32195643.0,0.971985215515031,TATASTEEL,895745,182.3288253054057,167.014956400998,9.16916019643149,184.73857142857142,210.78142857142856,217.29214285714284,6.584460240406844,6.584460240406844,9.876690360610258,1.0,1.499999999999999,2026-02-07,Golden Crossover
2025-06-17 00:00:00+05:30,3510.0,3520.0,3488.1,3515.3,2111940,52.536023054755084,3462.6,,3461.6969567481697,3455.134998815375,3459.298370717297,3424.44525670671,3370.8408877802276,3321.8557112916055,6.561957932794485,3.3209498330196645,3.2410080997748203,3562.7917319837047,3462.6,3362.408268016295,50.5142857142858,,1.0,2309759.85,0.9143547975344709,TCS,2953217,3424.44525670671,3321.8557112916055,3.0883203345161445,3414.2714285714287,3616.3285714285716,3666.8428571428576,2.873967269609179,2.873967269609179,4.310950904413775,1.0,1.5000000000000022,2026-02-07,Golden Crossover
2026-02-03 00:00:00+05:30,1845.0,1854.0,1712.7,1716.5,2711705,64.48305326117915,1674.815,1614.4819999999997,1710.3761755235673,1671.5909458408348,1687.2008769505856,1623.6103235038809,1571.544079618702,1515.2077169341026,38.785229682732506,38.244178991379094,0.5410506913534121,1804.332912193443,1674.815,1545.297087806557,49.53571428571427,,1.0,2303800.75,1.1770570870766492,TECHM,3465729,1623.6103235038809,1515.2077169341026,7.154306657645726,1617.4285714285716,1815.5714285714284,1865.107142857143,5.771711539261779,5.771711539261779,8.657567308892682,1.0,1.5000000000000024,2026-02-07,Golden Crossover
2026-02-06 00:00:00+05:30,4097.6,4154.0,4065.3,4141.0,888701,49.73113616652209,4085.46,4001.14,4065.8772420698397,4052.19920153153,4060.2971154312,3996.8244602180853,3877.2566309811423,3719.0723194368225,13.678040538309688,10.476439545870607,3.201600992439081,4284.894415020929,4085.46,3886.025584979071,113.00714285714282,,1.0,913323.8,0.9730404485243896,TITAN,897537,3996.8244602180853,3719.0723194368225,7.468317820270909,3914.9857142857145,4367.0142857142855,4480.021428571428,5.45796391485838,5.45796391485838,8.18694587228757,1.0,1.5,2026-02-07,Golden Crossover
2026-02-03 00:00:00+05:30,12800.0,12952.0,12575.0,12590.0,296810,62.697674418604656,12333.0,11921.72,12456.190085473427,12266.567516620085,12339.292666329924,12113.159352259192,12052.043080953104,12005.81973748283,189.62256885334136,183.69018708080438,5.932381772536985,12823.934661747635,12333.0,11842.065338252365,344.85714285714283,,1.0,326352.6,0.9094764374483305,ULTRACEMCO,2952193,12113.159352259192,12005.81973748283,0.8940631887153969,11900.285714285714,13279.714285714286,13624.571428571428,5.478270736412123,5.478270736412123,8.217406104618169,1.0,1.4999999999999973,2026-02-07,Golden Crossover
2026-02-04 00:00:00+05:30,740.0,764.35,736.75,758.7,4830902,46.12638343448769,740.295,754.605,725.6481226796466,738.6004142309373,734.0831285835195,743.0620899237665,732.8065774045589,712.3949541871992,-12.952291551290728,-14.01703435695804,1.0647428056673132,823.5054870668022,740.295,657.0845129331977,34.60714285714285,,1.0,3721706.75,1.298034026995813,UPL,2889473,743.0620899237665,712.3949541871992,4.304794069120923,689.4857142857144,827.9142857142857,862.5214285714286,9.122747556911252,9.122747556911252,13.684121335366884,1.0,1.5000000000000007,2026-02-07,Golden Crossover
